IncidentID,AgencyName,County,RdwyNumber,Street,RoadwayName,StreetSfx,Latitude,Longitude,Milepoint,CollisionDate,CollisionTime,UnitsInvolved,MotorVehiclesInvolved,NumberKilled,NumberInjured,Weather,RdwyConditionCode,HitandRun,DirAnalysisCode,MannerofCollision,RdwyCharacter,LightCondition,KABCO Code,KABCO,RT_UNIQUE
14357799,MT. STERLING POLICE DEPARTMENT,MONTGOMERY,KY0686,,INDIAN MOUND,DR,38.0600392,-83.9556522,1.225,3/16/2015,2031,2,2,0,0,CLEAR,DRY,FALSE,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & GRADE,DARK-HWY LIGHTED/ON,5,O,087-KY-0686  -000
14362153,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,KY3363,,SAWMILL,RD,37.9323227,-83.9089875,0.639,2/23/2015,1142,1,1,0,0,CLEAR,DRY,FALSE,RAN OFF ROADWAY (1 VEHICLE WITH/EARTH EMBANKMENT/DITCH),SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,5,O,087-KY-3363  -000
14362932,MT. STERLING POLICE DEPARTMENT,MONTGOMERY,KY0686,499,INDIAN MOUND,DR,38.0673491,-83.9554182,0.72,2/20/2015,1304,2,2,0,0,CLOUDY,WET,FALSE,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,5,O,087-KY-0686  -000
14368829,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,KY0686,,INDIAN MOUND,DR,38.0409175,-83.9411549,3.124,2/13/2015,823,2,2,0,0,CLEAR,DRY,FALSE,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,CURVE & GRADE,DAYLIGHT,5,O,087-KY-0686  -000
14368842,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,,,OLD OWINGSVILLE,RD,38.063066,-83.9296501,2.055,2/18/2015,1649,1,1,0,0,BLOWING SAND/SOIL/DIRT/SNOW,SNOW/SLUSH,FALSE,RAN OFF ROADWAY (1 VEHICLE WITH/EARTH EMBANKMENT/DITCH),SINGLE VEHICLE,STRAIGHT & GRADE,DAYLIGHT,5,O,087-CR-1029  -000
14369004,MONTGOMERY CO. SCHOOL DIST. PD,MONTGOMERY,,,MONTGOMERY CO HIGH SCHOOL ARENA,DR,38.0452158,-83.9418288,0.048,2/4/2015,1540,2,2,0,0,CLEAR,DRY,FALSE,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,5,O,087-PS-1105  -000
14370809,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,KY0011,,LEVEE,RD,38.0256306,-83.9483945,8.193,1/3/2015,1732,1,1,0,0,RAINING,WET,FALSE,RAN OFF ROADWAY (1 VEHICLE WITH/EARTH EMBANKMENT/DITCH),SINGLE VEHICLE,CURVE & LEVEL,DARK-HWY NOT LIGHTED,5,O,087-KY-0011  -000
14371247,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,,,JAMIE RIDGE,,38.0728474,-83.9000624,0.053,1/9/2015,1556,1,1,0,0,CLEAR,DRY,FALSE,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,CURVE & GRADE,DAYLIGHT,5,O,087-CR-1021P -000
14371250,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,US0060,,WINCHESTER,RD,38.0517001,-83.9735705,3.366,1/20/2015,1612,2,2,0,0,CLEAR,DRY,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & GRADE,DAYLIGHT,5,O,087-US-0060  -000
14371253,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,US0060,,WINCHESTER,RD,38.031244,-84.0258801,0.043,1/6/2015,1059,1,1,0,0,CLOUDY,DRY,FALSE,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,5,O,087-US-0060  -000
14371259,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,US0460,,CAMARGO,RD,38.0335043,-83.9291241,11.358,1/17/2015,601,2,2,0,0,CLEAR,DRY,FALSE,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,5,O,087-US-0460  -000
14371260,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,,,WELCH,RD,37.9607649,-83.8853564,0.928,1/19/2015,730,2,2,0,0,CLEAR,DRY,FALSE,SIDESWIPE COLLISION - OPPOSITE DIRECTION,SIDESWIPE-OPPOSITE DIRECTION,CURVE & LEVEL,DAYLIGHT,5,O,087-CR-1117  -000
14371262,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,US0460,,MAIN,ST,37.9547091,-83.7863037,21.324,1/17/2015,1139,2,2,0,0,CLEAR,DRY,FALSE,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,5,O,087-US-0460  -000
14371263,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,KY0537,,BUNKER HILL,RD,38.13895,-83.9921,1.916,1/11/2015,1910,1,1,0,0,RAINING,ICE,FALSE,RAN OFF ROADWAY (1 VEHICLE WITH/EARTH EMBANKMENT/DITCH),SINGLE VEHICLE,CURVE & HILLCREST,DARK-HWY NOT LIGHTED,5,O,087-KY-0537  -000
14371265,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,US0060,3060,OWINGSVILLE,RD,38.0860944,-83.89962,8.485,1/16/2015,2240,2,2,0,0,CLEAR,DRY,FALSE,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),ANGLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,5,O,087-US-0060  -000
14371266,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,KY0011,,MAYSVILLE,RD,38.129737,-83.9588147,13.004,1/17/2015,1616,2,2,0,0,CLEAR,DRY,FALSE,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & HILLCREST,DAYLIGHT,5,O,087-KY-0011  -000
14371701,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,US0460,,PARIS,RD,38.121993,-84.0566431,0.73,1/22/2015,713,1,1,0,0,CLOUDY,DRY,FALSE,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & GRADE,DAWN,5,O,087-US-0460  -000
14371702,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,US0460,,PARIS,RD,38.1240633,-84.0694384,0.02,1/23/2015,1129,2,2,0,0,CLOUDY,DRY,FALSE,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,5,O,087-PR-1107  -000
14371704,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,KY0713,,GRASSY LICK,RD,38.0778539,-84.0067083,2.446,1/24/2015,2059,1,1,0,1,CLEAR,WET,FALSE,RAN OFF ROADWAY (1 VEHICLE WITH/EARTH EMBANKMENT/DITCH),SINGLE VEHICLE,CURVE & GRADE,DARK-HWY LIGHTED/OFF,2,A,087-KY-0713  -000
14371705,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,,,LAKEVIEW,DR,38.069932,-83.8819712,0.33,1/24/2015,2010,1,1,0,0,CLOUDY,SNOW/SLUSH,FALSE,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,CURVE & GRADE,DARK-HWY NOT LIGHTED,5,O,087-CR-1025A -000
14371708,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,,,OLD OWINGSVILLE,RD,38.0699959,-83.922299,1.426,1/24/2015,1558,2,2,0,0,CLEAR,DRY,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,5,O,087-CR-1029  -000
14371713,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,KY0686,,INDIAN MOUND,DR,38.0420006,-83.9507931,2.596,1/26/2015,830,2,2,0,0,BLOWING SAND/SOIL/DIRT/SNOW,ICE,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & GRADE,DAYLIGHT,5,O,087-KY-0686  -000
14371714,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,KY0713,,GRASSY LICK,RD,38.0807578,-84.0119818,2.116,1/27/2015,1812,1,1,0,0,CLEAR,DRY,FALSE,COLLISION WITH ANIMAL NON INTERSECTION,SINGLE VEHICLE,CURVE & GRADE,DUSK,5,O,087-KY-0713  -000
14371717,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,US0460,,CAMARGO,RD,38.0024578,-83.9007627,14.077,1/27/2015,1928,2,2,0,0,CLEAR,DRY,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & HILLCREST,DARK-HWY LIGHTED/ON,5,O,087-US-0460  -000
14371720,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,US0060,,WINCHESTER,RD,38.0445245,-83.9901553,2.297,1/27/2015,1205,1,1,0,0,CLEAR,DRY,FALSE,RAN OFF ROADWAY (1 VEHICLE WITH/EARTH EMBANKMENT/DITCH),SINGLE VEHICLE,CURVE & GRADE,DAYLIGHT,5,O,087-US-0060  -000
14371725,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,,,TROJAN,AVE,38.0606372,-83.9423995,0.061,1/30/2015,1400,2,2,0,0,CLEAR,DRY,FALSE,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,5,O,087-CS-1091  -000
14371729,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,KY0011,,MAYSVILLE,RD,38.1354823,-83.9573048,13.408,2/5/2015,610,1,1,0,0,SNOWING,ICE,FALSE,RAN OFF ROADWAY (1 VEHICLE WITH/EARTH EMBANKMENT/DITCH),SINGLE VEHICLE,CURVE & LEVEL,DARK-HWY NOT LIGHTED,5,O,087-KY-0011  -000
14372138,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,,,OLD OWINGSVILLE,RD,38.0715462,-83.9167532,1.09,2/4/2015,1730,2,2,0,0,CLEAR,DRY,FALSE,REAR END - OTHER,REAR END,STRAIGHT & LEVEL,DAYLIGHT,5,O,087-CR-1029  -000
14372140,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,US0460,5800,PARIS,RD,38.1208441,-84.0547304,0.849,2/5/2015,815,1,1,0,0,CLEAR,DRY,FALSE,COLLISION WITH ANIMAL NON INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,5,O,087-US-0460  -000
14372143,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,KY0646,,KIDDVILLE,RD,37.9911131,-83.9758602,9.658,2/8/2015,1825,1,1,0,0,CLOUDY,WET,FALSE,RAN OFF ROADWAY (1 VEHICLE WITH/EARTH EMBANKMENT/DITCH),SINGLE VEHICLE,CURVE & GRADE,DARK-HWY LIGHTED/ON,5,O,087-KY-0646  -000
14372144,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,KY0686,,INDIAN MOUND,DR,38.073415,-83.9178969,6.225,2/11/2015,2033,2,2,0,1,CLOUDY,DRY,TRUE,ANGLE COLLISION - BOTH VEHICLES GOING STRAIGHT,ANGLE,STRAIGHT & GRADE,DARK-HWY NOT LIGHTED,2,A,087-KY-0686  -000
14372146,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,KY0011,,LEVEE,RD,38.0025099,-83.9409531,6.379,2/12/2015,915,1,1,0,1,SNOWING,ICE,FALSE,RAN OFF ROADWAY (1 VEHICLE WITH/EARTH EMBANKMENT/DITCH),SINGLE VEHICLE,CURVE & LEVEL,DAYLIGHT,4,C,087-KY-0011  -000
14373115,MT. STERLING POLICE DEPARTMENT,MONTGOMERY,KY0686,,INDIAN MOUND,DR,38.0410534,-83.9480169,2.748,3/18/2015,1355,2,2,0,2,CLEAR,DRY,FALSE,ANGLE COLLISION - BOTH VEHICLES GOING STRAIGHT,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,3,B,087-KY-0686  -000
14373116,MT. STERLING POLICE DEPARTMENT,MONTGOMERY,US0460,,BANK,ST,38.0549655,-83.9428728,9.62,3/21/2015,1318,2,2,0,0,CLEAR,DRY,FALSE,ANGLE COLLISION - BOTH VEHICLES GOING STRAIGHT,ANGLE,STRAIGHT & HILLCREST,DAYLIGHT,5,O,087-US-0460  -000
14374561,MT. STERLING POLICE DEPARTMENT,MONTGOMERY,US0060,,MAIN,ST,38.0564039,-83.942095,5.13,4/20/2015,1556,2,2,0,0,RAINING,WET,FALSE,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,5,O,087-US-0060  -000
14374578,MT. STERLING POLICE DEPARTMENT,MONTGOMERY,KY0011,,LEVEE,RD,38.0392481,-83.9490448,9.114,4/26/2015,1621,2,2,0,0,CLEAR,DRY,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,5,O,087-KY-0011  -000
14378553,MT. STERLING POLICE DEPARTMENT,MONTGOMERY,KY0686,,INDIAN MOUND,DR,38.0410962,-83.9479909,2.748,2/13/2015,757,2,2,0,0,CLEAR,DRY,FALSE,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,5,O,087-KY-0686  -000
14378555,MT. STERLING POLICE DEPARTMENT,MONTGOMERY,US0460,,MAYSVILLE,ST,38.0655953,-83.9452656,8.896,2/14/2015,1915,3,3,0,1,CLEAR,DRY,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & HILLCREST,DARK-HWY LIGHTED/ON,2,A,087-US-0460  -000
14378559,MT. STERLING POLICE DEPARTMENT,MONTGOMERY,KY0686,499,INDIAN MOUND,DR,38.0673946,-83.9551763,0.716,2/14/2015,1429,2,2,0,0,SEVERE CROSSWINDS,DRY,FALSE,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,5,O,087-KY-0686  -000
14380691,MT. STERLING POLICE DEPARTMENT,MONTGOMERY,KY0686,,INDIAN MOUND,DR,38.0538202,-83.9564747,1.657,1/22/2015,2112,2,2,0,0,CLEAR,DRY,TRUE,REAR END - ONE VEHICLE STOPPED,REAR END,STRAIGHT & LEVEL,DUSK,5,O,087-KY-0686  -000
14380871,MT. STERLING POLICE DEPARTMENT,MONTGOMERY,,642,NORTHVIEW,DR,38.0752417,-83.9490408,0.061,3/24/2015,709,2,2,0,0,CLEAR,DRY,FALSE,HEAD-ON COLLISION,HEAD ON,STRAIGHT & LEVEL,DAYLIGHT,5,O,087-CS-1122  -000
14381011,MT. STERLING POLICE DEPARTMENT,MONTGOMERY,,,LOCUST,ST,38.0545896,-83.9444987,0.328,4/10/2015,1423,2,2,0,0,CLEAR,DRY,FALSE,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,5,O,087-CS-1023  -000
14381013,MT. STERLING POLICE DEPARTMENT,MONTGOMERY,,,HIGH,ST,38.0582483,-83.9395423,0.167,4/11/2015,1950,2,2,0,0,CLEAR,DRY,FALSE,ANGLE COLLISION - ONE VEHICLE TURNING RIGHT,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,5,O,087-CS-1052  -000
14381444,MT. STERLING POLICE DEPARTMENT,MONTGOMERY,US0060,409,MAIN,ST,38.0543431,-83.9515452,4.587,4/26/2015,951,1,1,0,0,CLOUDY,DRY,FALSE,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,5,O,087-US-0060  -000
14383751,MT. STERLING POLICE DEPARTMENT,MONTGOMERY,KY0686,,INDIAN MOUND,DR,38.0739087,-83.9487421,0,5/19/2015,1523,2,2,0,0,CLEAR,DRY,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,5,O,087-KY-0686  -000
14383753,MT. STERLING POLICE DEPARTMENT,MONTGOMERY,US0460,,PARIS,RD,38.087958,-83.950175,7.303,5/18/2015,2207,2,2,0,3,CLEAR,DRY,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DARK (UNKNOWN ROADWAY LIGHTING),3,B,087-US-0460  -000
14383754,MT. STERLING POLICE DEPARTMENT,MONTGOMERY,US0460,,MAYSVILLE,RD,38.0792926,-83.9496952,7.921,4/28/2015,1247,2,2,0,0,CLOUDY,DRY,FALSE,REAR END - OTHER,REAR END,STRAIGHT & LEVEL,DAYLIGHT,5,O,087-US-0460  -000
14385798,MT. STERLING POLICE DEPARTMENT,MONTGOMERY,US0460,,MAYSVILLE,RD,38.0868724,-83.9497369,7.384,3/10/2015,1612,2,2,0,0,RAINING,WET,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,CURVE & HILLCREST,DAYLIGHT,5,O,087-US-0460  -000
14385803,MT. STERLING POLICE DEPARTMENT,MONTGOMERY,,,SPRING,ST,38.0512089,-83.9497326,0.377,3/18/2015,2140,2,1,0,1,CLEAR,DRY,TRUE,COLLISION WITH PEDESTRIAN NON - INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,4,C,087-KY-3289  -000
14386587,"KY STATE POLICE, POST 08",MONTGOMERY,KY0011,,LEVEE,RD,37.9279073,-83.9152946,0.636,2/26/2015,2100,1,1,0,0,SNOWING,WET,FALSE,COLLISION WITH ANIMAL NON INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,5,O,087-KY-0011  -000
14386741,MT. STERLING POLICE DEPARTMENT,MONTGOMERY,KY0686,,INDIAN MOUND,DR,38.0672818,-83.955181,0.72,5/27/2015,2219,2,2,0,0,CLEAR,DRY,FALSE,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,5,O,087-KY-0686  -000
14386743,MT. STERLING POLICE DEPARTMENT,MONTGOMERY,KY0686,,INDIAN MOUND DR MT STERLING,BYP,38.0738647,-83.9482478,0.026,5/28/2015,1428,2,2,0,0,CLEAR,DRY,FALSE,REAR END - OTHER,REAR END,STRAIGHT & GRADE,DAYLIGHT,5,O,087-KY-0686  -000
14386744,MT. STERLING POLICE DEPARTMENT,MONTGOMERY,KY0686,,INDIAN MOUND,DR,38.0709625,-83.9548748,0.436,5/27/2015,1911,2,2,0,3,RAINING,WET,FALSE,OPPOSING LEFT TURN,OPPOSING LEFT TURN,CURVE & GRADE,DAYLIGHT,2,A,087-KY-0686  -000
14386747,MT. STERLING POLICE DEPARTMENT,MONTGOMERY,US0060,44,MAIN,ST,38.0561439,-83.9432553,5.058,5/27/2015,1240,1,1,0,0,CLEAR,DRY,FALSE,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,5,O,087-US-0060  -000
14386749,MT. STERLING POLICE DEPARTMENT,MONTGOMERY,US0460,,MAYSVILLE,RD,38.0740847,-83.9481721,8.285,5/22/2015,1622,2,2,0,0,CLEAR,DRY,FALSE,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),REAR END,STRAIGHT & LEVEL,DAYLIGHT,5,O,087-US-0460  -000
14387080,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,,,STERLING,WAY,38.0472575,-83.9405734,0.028,4/15/2015,1623,2,2,0,0,RAINING,WET,FALSE,1 VEHICLE ENTERING OR LEAVING PARKED POSITION (NOT PARKING LOT),REAR END,STRAIGHT & LEVEL,DAYLIGHT,5,O,087-CS-1070  -000
14387085,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,KY0646,,KIDDVILLE,RD,37.9910926,-83.9760768,9.654,4/11/2015,1731,2,2,0,0,CLEAR,DRY,FALSE,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,CURVE & LEVEL,DAYLIGHT,5,O,087-KY-0646  -000
14387086,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,US0460,4407,CAMARGO,RD,37.9997531,-83.8976581,14.337,5/11/2015,730,1,1,0,0,CLEAR,DRY,FALSE,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,5,O,087-US-0460  -000
14387542,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,KY0011,,LEVEE,RD,37.9842779,-83.9405164,5.053,5/11/2015,1137,2,2,0,0,CLEAR,DRY,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & GRADE,DAYLIGHT,5,O,087-KY-0011  -000
14387544,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,KY0011,,LEVEE,RD,38.0409769,-83.9481912,9.225,5/1/2015,1705,2,2,0,0,CLEAR,DRY,FALSE,REAR END - ONE VEHICLE STOPPED,REAR END,STRAIGHT & LEVEL,DAYLIGHT,5,O,087-KY-0011  -000
14388513,MT. STERLING POLICE DEPARTMENT,MONTGOMERY,KY0686,,INDIAN MOUND,DR,38.0734152,-83.9511465,0.172,4/27/2015,1640,2,2,0,0,CLEAR,DRY,TRUE,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,5,O,087-KY-0686  -000
14389420,MT. STERLING POLICE DEPARTMENT,MONTGOMERY,I 0064,,,,38.0767591,-83.9494145,0.188,5/29/2015,1835,2,2,0,0,CLEAR,DRY,FALSE,REAR END - ON RAMP,REAR END,STRAIGHT & LEVEL,DAYLIGHT,5,O,087-CR-1042  -000
14389421,MT. STERLING POLICE DEPARTMENT,MONTGOMERY,,,JOHN STUART,DR,38.0677181,-83.9592142,0.001,5/31/2015,2237,1,1,0,0,CLEAR,DRY,TRUE,COLLISION WITH FIXED OBJECT IN INTERSECTION - FIRST EVENT COLLISION 09 - 32,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK (UNKNOWN ROADWAY LIGHTING),5,O,087-PS-1024  -000
14389424,MT. STERLING POLICE DEPARTMENT,MONTGOMERY,US0460,,MAYSVILLE,RD,38.0800669,-83.9497568,7.863,6/2/2015,1822,2,2,0,0,CLOUDY,DRY,FALSE,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,5,O,087-US-0460  -000
14392866,MT. STERLING POLICE DEPARTMENT,MONTGOMERY,US0460,,MAYSVILLE,ST,38.0654566,-83.9451988,8.799,4/19/2015,1319,2,2,0,1,RAINING,WET,FALSE,ANGLE COLLISION - ONE VEHICLE TURNING LEFT,ANGLE,STRAIGHT & GRADE,DAYLIGHT,3,B,087-US-0460  -000
14392868,MT. STERLING POLICE DEPARTMENT,MONTGOMERY,,,HAMILTON,AVE,38.0536341,-83.9362558,0.123,4/18/2015,1629,2,2,0,0,CLEAR,DRY,FALSE,VEHICLE BACKING NON INTERSECTION,BACKING,STRAIGHT & LEVEL,DAYLIGHT,5,O,087-CS-1010  -000
14393032,MT. STERLING POLICE DEPARTMENT,MONTGOMERY,US0460,,PARIS,RD,38.088047,-83.9503119,7.294,3/20/2015,725,2,2,0,0,CLOUDY,DRY,FALSE,REAR END - OTHER,REAR END,STRAIGHT & LEVEL,DAYLIGHT,5,O,087-US-0460  -000
14393465,MT. STERLING POLICE DEPARTMENT,MONTGOMERY,,208,BROOKS,AVE,38.0466781,-83.953253,0,4/5/2015,146,2,2,0,0,CLEAR,DRY,FALSE,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),BACKING,STRAIGHT & LEVEL,DUSK,5,O,087-CS-1034  -000
14393467,MT. STERLING POLICE DEPARTMENT,MONTGOMERY,KY0011,,MAYSVILLE,RD,38.0877744,-83.950059,10.009,3/26/2015,1218,2,2,0,0,CLOUDY,DRY,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & GRADE,DAYLIGHT,5,O,087-KY-0011  -000
14393468,MT. STERLING POLICE DEPARTMENT,MONTGOMERY,,,SPRING,ST,38.0514917,-83.9563259,0.017,4/3/2015,1439,2,2,0,0,CLEAR,DRY,FALSE,REAR END - OTHER,REAR END,STRAIGHT & GRADE,DAYLIGHT,5,O,087-CR-1042  -000
14393625,MT. STERLING POLICE DEPARTMENT,MONTGOMERY,KY0686,,INDIAN MOUND,DR,38.0532382,-83.9565729,1.702,4/24/2015,926,2,2,0,0,CLEAR,DRY,FALSE,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,5,O,087-KY-0686  -000
14393627,MT. STERLING POLICE DEPARTMENT,MONTGOMERY,US0460,,MAYSVILLE,ST,38.0632005,-83.9444461,9.07,4/24/2015,1827,2,2,0,0,CLEAR,DRY,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & HILLCREST,DAYLIGHT,5,O,087-US-0460  -000
14394375,"KY STATE POLICE, POST 08",MONTGOMERY,US0060,,OWINGSVILLE,RD,38.0729638,-83.9233514,6.882,3/22/2015,1830,1,1,0,0,CLEAR,DRY,FALSE,RAN OFF ROADWAY (1 VEHICLE WITH/EARTH EMBANKMENT/DITCH),SINGLE VEHICLE,STRAIGHT & GRADE,DAYLIGHT,5,O,087-US-0060  -000
14396548,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,KY0646,,KIDDVILLE,RD,37.9910191,-83.9759945,9.65,4/15/2015,1418,1,1,0,1,RAINING,WET,FALSE,RAN OFF ROADWAY (1 VEHICLE WITH/EARTH EMBANKMENT/DITCH),SINGLE VEHICLE,CURVE & LEVEL,DAYLIGHT,4,C,087-KY-0646  -000
14396551,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,KY0646,,NEST EGG,RD,37.9649885,-83.9551106,5.763,4/22/2015,1626,2,2,0,0,CLEAR,DRY,FALSE,SIDESWIPE COLLISION - OPPOSITE DIRECTION,SIDESWIPE-OPPOSITE DIRECTION,CURVE & LEVEL,DAYLIGHT,5,O,087-KY-0646  -000
14396554,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,US0060,,OWINGSVILLE,RD,38.1246551,-83.8781037,11.527,4/23/2015,1631,2,2,0,0,CLEAR,DRY,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,5,O,087-US-0060  -000
14396555,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,US0060,,MAIN,ST,38.0563605,-83.9423443,5.112,4/27/2015,1553,2,2,0,0,CLEAR,DRY,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,5,O,087-US-0060  -000
